datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
8/18/2025 6:00:00 PM,8/18/2025 2:00:00 PM,RFC,WEST,ATSI,OE,9761.581,True
8/18/2025 6:00:00 PM,8/18/2025 2:00:00 PM,RFC,WEST,OVEC,OVEC,43.000,True
8/18/2025 6:00:00 PM,8/18/2025 2:00:00 PM,RFC,WEST,ATSI,PAPWR,728.197,True
8/18/2025 6:00:00 PM,8/18/2025 2:00:00 PM,RFC,MIDATL,PE,PE,4892.584,True
8/18/2025 6:00:00 PM,8/18/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3269.622,False
8/18/2025 6:00:00 PM,8/18/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5156.486,False
8/18/2025 6:00:00 PM,8/18/2025 2:00:00 PM,RFC,MIDATL,PN,PN,2204.975,True
8/18/2025 6:00:00 PM,8/18/2025 2:00:00 PM,RFC,MIDATL,PS,PS,5603.162,True
8/18/2025 6:00:00 PM,8/18/2025 2:00:00 PM,RFC,MIDATL,RECO,RECO,206.759,False
8/18/2025 6:00:00 PM,8/18/2025 2:00:00 PM,RFC,MIDATL,PEP,SMECO,427.704,True
8/18/2025 6:00:00 PM,8/18/2025 2:00:00 PM,RFC,MIDATL,PL,UGI,148.104,True
8/18/2025 6:00:00 PM,8/18/2025 2:00:00 PM,RFC,MIDATL,AE,VMEU,101.269,True
8/18/2025 6:00:00 PM,8/18/2025 2:00:00 PM,RTO,RTO,RTO,RTO,120249.368,False
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1247.789,False
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,WEST,AEP,AEPAPT,5749.777,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,WEST,AEP,AEPIMP,4323.983,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,WEST,AEP,AEPKPT,879.201,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,WEST,AEP,AEPOPT,10749.162,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,WEST,AP,AP,7111.107,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,MIDATL,BC,BC,3738.320,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,WEST,CE,CE,17534.105,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,WEST,DAY,DAY,3034.078,False
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,WEST,DEOK,DEOK,4782.152,False
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,SERC,SOUTH,DOM,DOM,17937.947,False
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2363.484,False
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,WEST,DUQ,DUQ,2124.889,False
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,MIDATL,DPL,EASTON,32.538,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,SERC,WEST,EKPC,EKPC,2463.564,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,MIDATL,JC,JC,2858.174,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,MIDATL,ME,ME,1936.969,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,WEST,ATSI,OE,9937.262,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,WEST,OVEC,OVEC,47.000,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,WEST,ATSI,PAPWR,760.885,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,MIDATL,PE,PE,4858.901,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3238.951,False
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5166.803,False
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,MIDATL,PN,PN,2257.180,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,MIDATL,PS,PS,5599.082,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,MIDATL,RECO,RECO,220.661,False
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,MIDATL,PEP,SMECO,425.735,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,MIDATL,PL,UGI,153.436,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RFC,MIDATL,AE,VMEU,99.759,True
8/18/2025 7:00:00 PM,8/18/2025 3:00:00 PM,RTO,RTO,RTO,RTO,121632.894,False
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1256.521,False
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,WEST,AEP,AEPAPT,5840.079,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,WEST,AEP,AEPIMP,4355.397,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,WEST,AEP,AEPKPT,881.263,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,WEST,AEP,AEPOPT,10863.796,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,WEST,AP,AP,7074.384,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,MIDATL,BC,BC,3724.786,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,WEST,CE,CE,17704.451,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,WEST,DAY,DAY,3108.274,False
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,WEST,DEOK,DEOK,4869.199,False
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,SERC,SOUTH,DOM,DOM,17944.311,False
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2364.507,False
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,WEST,DUQ,DUQ,2184.620,False
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,MIDATL,DPL,EASTON,31.876,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,SERC,WEST,EKPC,EKPC,2479.792,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,MIDATL,JC,JC,2893.598,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,MIDATL,ME,ME,1941.170,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,WEST,ATSI,OE,10060.959,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,WEST,OVEC,OVEC,43.000,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,WEST,ATSI,PAPWR,771.419,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,MIDATL,PE,PE,4842.778,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3192.666,False
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5191.201,False
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,MIDATL,PN,PN,2266.143,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,MIDATL,PS,PS,5684.342,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,MIDATL,RECO,RECO,232.909,False
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,MIDATL,PEP,SMECO,431.870,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,MIDATL,PL,UGI,157.433,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RFC,MIDATL,AE,VMEU,99.671,True
8/18/2025 8:00:00 PM,8/18/2025 4:00:00 PM,RTO,RTO,RTO,RTO,122492.415,False
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1261.155,False
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,WEST,AEP,AEPAPT,5862.507,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,WEST,AEP,AEPIMP,4389.090,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,WEST,AEP,AEPKPT,878.579,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,WEST,AEP,AEPOPT,10950.187,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,WEST,AP,AP,7161.047,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,MIDATL,BC,BC,3719.155,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,WEST,CE,CE,17679.953,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,WEST,DAY,DAY,3145.616,False
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,WEST,DEOK,DEOK,4898.855,False
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,SERC,SOUTH,DOM,DOM,18118.291,False
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2364.611,False
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,WEST,DUQ,DUQ,2235.473,False
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,MIDATL,DPL,EASTON,30.821,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,SERC,WEST,EKPC,EKPC,2565.451,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,MIDATL,JC,JC,2992.826,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,MIDATL,ME,ME,1959.140,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,WEST,ATSI,OE,9952.290,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,WEST,OVEC,OVEC,44.000,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,WEST,ATSI,PAPWR,754.156,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,MIDATL,PE,PE,4849.626,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3171.995,False
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5215.497,False
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,MIDATL,PN,PN,2246.778,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,MIDATL,PS,PS,5791.514,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,MIDATL,RECO,RECO,236.670,False
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,MIDATL,PEP,SMECO,439.059,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,MIDATL,PL,UGI,159.939,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RFC,MIDATL,AE,VMEU,97.287,True
8/18/2025 9:00:00 PM,8/18/2025 5:00:00 PM,RTO,RTO,RTO,RTO,123171.568,False
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1271.609,False
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,WEST,AEP,AEPAPT,5826.746,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,WEST,AEP,AEPIMP,4403.948,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,WEST,AEP,AEPKPT,863.967,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,WEST,AEP,AEPOPT,10863.261,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,WEST,AP,AP,7020.831,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,MIDATL,BC,BC,3730.262,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,WEST,CE,CE,17057.961,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,WEST,DAY,DAY,3103.838,False
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,WEST,DEOK,DEOK,4864.842,False
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,SERC,SOUTH,DOM,DOM,18001.441,False
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2353.029,False
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,WEST,DUQ,DUQ,2219.341,False
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,MIDATL,DPL,EASTON,29.882,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,SERC,WEST,EKPC,EKPC,2532.716,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,MIDATL,JC,JC,3059.366,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,MIDATL,ME,ME,1933.583,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,WEST,ATSI,OE,9710.226,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,WEST,OVEC,OVEC,45.000,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,WEST,ATSI,PAPWR,754.559,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,MIDATL,PE,PE,4819.170,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3048.906,False
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5168.205,False
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,MIDATL,PN,PN,2224.846,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,MIDATL,PS,PS,5848.754,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,MIDATL,RECO,RECO,230.811,False
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,MIDATL,PEP,SMECO,440.708,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,MIDATL,PL,UGI,158.151,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RFC,MIDATL,AE,VMEU,94.277,True
8/18/2025 10:00:00 PM,8/18/2025 6:00:00 PM,RTO,RTO,RTO,RTO,121680.236,False
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1264.568,False
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,WEST,AEP,AEPAPT,5666.441,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,WEST,AEP,AEPIMP,4364.904,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,WEST,AEP,AEPKPT,823.961,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,WEST,AEP,AEPOPT,10605.878,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,WEST,AP,AP,6848.028,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,MIDATL,BC,BC,3719.735,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,WEST,CE,CE,15831.405,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,WEST,DAY,DAY,3006.100,False
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,WEST,DEOK,DEOK,4716.830,False
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,SERC,SOUTH,DOM,DOM,17748.991,False
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2318.007,False
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,WEST,DUQ,DUQ,2099.319,False
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,MIDATL,DPL,EASTON,29.000,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,SERC,WEST,EKPC,EKPC,2471.626,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,MIDATL,JC,JC,3000.158,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,MIDATL,ME,ME,1911.391,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,WEST,ATSI,OE,9330.641,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,WEST,OVEC,OVEC,50.000,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,WEST,ATSI,PAPWR,762.264,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,MIDATL,PE,PE,4695.305,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3017.922,False
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5085.172,False
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,MIDATL,PN,PN,2149.826,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,MIDATL,PS,PS,5792.599,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,MIDATL,RECO,RECO,219.620,False
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,MIDATL,PEP,SMECO,441.218,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,MIDATL,PL,UGI,150.251,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RFC,MIDATL,AE,VMEU,92.639,True
8/18/2025 11:00:00 PM,8/18/2025 7:00:00 PM,RTO,RTO,RTO,RTO,118213.799,False
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1264.311,False
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,WEST,AEP,AEPAPT,5462.420,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,WEST,AEP,AEPIMP,4314.706,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,WEST,AEP,AEPKPT,792.584,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,WEST,AEP,AEPOPT,10271.838,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,WEST,AP,AP,6633.093,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,MIDATL,BC,BC,3755.511,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,WEST,CE,CE,15252.598,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,WEST,DAY,DAY,2869.376,False
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,WEST,DEOK,DEOK,4498.381,False
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,SERC,SOUTH,DOM,DOM,17451.992,False
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2307.085,False
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,WEST,DUQ,DUQ,1978.059,False
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,MIDATL,DPL,EASTON,27.985,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,SERC,WEST,EKPC,EKPC,2368.569,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,MIDATL,JC,JC,2958.954,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,MIDATL,ME,ME,1913.067,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,WEST,ATSI,OE,8931.468,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,WEST,OVEC,OVEC,57.000,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,WEST,ATSI,PAPWR,701.745,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,MIDATL,PE,PE,4648.680,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2969.950,False
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5035.534,False
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,MIDATL,PN,PN,2110.433,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,MIDATL,PS,PS,5775.861,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,MIDATL,RECO,RECO,210.463,False
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,MIDATL,PEP,SMECO,442.205,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,MIDATL,PL,UGI,145.328,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RFC,MIDATL,AE,VMEU,93.199,True
8/19/2025 12:00:00 AM,8/18/2025 8:00:00 PM,RTO,RTO,RTO,RTO,115242.395,False
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1221.567,False
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,WEST,AEP,AEPAPT,5169.860,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,WEST,AEP,AEPIMP,4159.572,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,WEST,AEP,AEPKPT,752.907,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,WEST,AEP,AEPOPT,9773.428,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,WEST,AP,AP,6326.203,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,MIDATL,BC,BC,3626.891,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,WEST,CE,CE,14770.115,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,WEST,DAY,DAY,2721.710,False
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,WEST,DEOK,DEOK,4307.537,False
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,SERC,SOUTH,DOM,DOM,16783.385,False
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2203.657,False
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,WEST,DUQ,DUQ,1863.154,False
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,MIDATL,DPL,EASTON,26.147,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,SERC,WEST,EKPC,EKPC,2227.003,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,MIDATL,JC,JC,2801.800,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,MIDATL,ME,ME,1824.999,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,WEST,ATSI,OE,8527.093,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,WEST,OVEC,OVEC,46.000,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,WEST,ATSI,PAPWR,661.209,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,MIDATL,PE,PE,4567.911,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2907.803,False
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,4825.069,False
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,MIDATL,PN,PN,2024.151,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,MIDATL,PS,PS,5576.201,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,MIDATL,RECO,RECO,195.769,False
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,MIDATL,PEP,SMECO,418.875,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,MIDATL,PL,UGI,136.915,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RFC,MIDATL,AE,VMEU,90.181,True
8/19/2025 1:00:00 AM,8/18/2025 9:00:00 PM,RTO,RTO,RTO,RTO,110537.112,False
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1128.943,False
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4781.841,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,WEST,AEP,AEPIMP,3870.492,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,WEST,AEP,AEPKPT,688.176,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,WEST,AEP,AEPOPT,9098.472,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,WEST,AP,AP,5909.426,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,MIDATL,BC,BC,3399.636,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,WEST,CE,CE,14026.641,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,WEST,DAY,DAY,2494.700,False
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,WEST,DEOK,DEOK,3970.197,False
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,SERC,SOUTH,DOM,DOM,15915.582,False
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2054.481,False
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,WEST,DUQ,DUQ,1711.401,False
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,MIDATL,DPL,EASTON,24.142,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,SERC,WEST,EKPC,EKPC,1977.978,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,MIDATL,JC,JC,2561.877,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,MIDATL,ME,ME,1716.140,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,WEST,ATSI,OE,7895.663,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,WEST,OVEC,OVEC,53.000,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,WEST,ATSI,PAPWR,601.078,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,MIDATL,PE,PE,4238.838,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2710.415,False
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,4497.727,False
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,MIDATL,PN,PN,1880.381,True
8/19/2025 2:00:00 AM,8/18/2025 10:00:00 PM,RFC,MIDATL,PS,PS,5286.166,True
